"dep_delay","arr_delay","air_time","origin","dest","carrier","month","day","hour"
-1,-25,99,"JFK","CVG","9E",11,1,16
-1,-18,282,"JFK","PHX","DL",4,18,19
-6,-19,81,"EWR","CLT","US",6,4,15
-5,-14,34,"JFK","BOS","AA",5,1,8
-1,-5,351,"JFK","LAX","UA",12,20,6
-11,-19,346,"JFK","LAX","AA",2,14,12
9,21,167,"LGA","TPA","DL",3,25,8
-6,1,146,"EWR","ORD","UA",1,15,14
12,31,333,"EWR","LAS","UA",5,29,18
16,-26,310,"JFK","LAX","B6",1,4,9
-4,-29,130,"LGA","PBI","B6",5,10,7
15,48,107,"LGA","ATL","DL",5,23,13
-8,0,34,"LGA","BOS","US",2,25,10
39,27,74,"LGA","RDU","MQ",7,13,15
0,-13,236,"EWR","DEN","WN",1,5,9
-5,-24,108,"EWR","MDW","WN",3,30,17
-7,-13,321,"JFK","LAX","UA",5,21,11
-7,-32,183,"LGA","IAH","UA",5,2,10
-2,-12,38,"EWR","BOS","UA",9,27,12
-8,64,85,"EWR","CVG","EV",8,22,8
4,-37,582,"EWR","HNL","UA",9,7,13
26,-12,100,"JFK","ATL","DL",8,4,19
6,1,69,"LGA","RDU","MQ",11,22,13
-6,-17,134,"JFK","MCO","AA",3,15,6
31,28,149,"LGA","MSP","MQ",3,7,14
-6,-16,351,"JFK","LAX","B6",1,29,20
2,1,51,"JFK","BUF","B6",1,12,21
3,22,216,"EWR","IAH","UA",3,21,15
-2,-28,44,"JFK","DCA","9E",1,5,20
-7,9,340,"JFK","LAS","B6",10,29,12
7,4,302,"EWR","PHX","US",1,5,16
1,-23,295,"EWR","LAS","UA",5,29,11
26,93,413,"JFK","SAN","B6",12,7,16
18,7,90,"LGA","CLT","US",6,7,12
-8,-15,53,"JFK","DCA","MQ",2,24,12
-5,-16,161,"EWR","MCI","EV",5,27,12
70,32,317,"JFK","SMF","B6",3,1,18
24,47,116,"EWR","IND","EV",12,12,20
-3,12,147,"JFK","ORD","B6",11,22,20
95,82,144,"JFK","MCO","AA",3,20,6
48,33,132,"EWR","DSM","EV",7,1,10
-3,-10,73,"EWR","CLE","UA",11,25,15
-5,-3,45,"EWR","BWI","EV",10,14,8
-3,-66,322,"JFK","SFO","VX",3,9,16
19,4,296,"EWR","LAS","UA",5,31,9
32,28,30,"LGA","BOS","US",8,14,6
-16,-18,44,"EWR","BOS","B6",9,5,8
-1,-28,187,"JFK","SJU","B6",12,20,19
-8,-34,113,"LGA","ORD","AA",11,7,10
-1,-9,236,"LGA","DEN","UA",12,11,15
-6,-5,149,"EWR","MSP","EV",10,5,11
9,21,117,"LGA","BNA","MQ",6,3,8
-7,-20,155,"LGA","MIA","AA",1,26,12
-5,-37,282,"EWR","LAS","UA",9,9,14
-4,-19,106,"EWR","ATL","EV",10,5,6
36,42,105,"EWR","CHS","EV",2,1,13
2,36,165,"EWR","FLL","UA",3,19,9
-6,-11,76,"LGA","DAY","9E",6,21,9
-3,-13,195,"EWR","IAH","UA",4,26,5
-7,-29,90,"LGA","CVG","EV",9,6,8
-10,-34,104,"LGA","ORD","AA",7,17,7
41,45,71,"EWR","GSO","EV",5,5,13
-4,1,81,"LGA","CLT","US",7,24,12
6,4,102,"EWR","MDW","WN",5,21,15
-6,-10,159,"EWR","FLL","UA",10,22,20
23,12,219,"EWR","DEN","WN",6,19,12
21,-4,308,"JFK","LAX","DL",5,1,7
-7,-18,206,"JFK","SJU","AA",9,9,8
17,35,140,"LGA","ORD","UA",12,6,7
-2,13,194,"JFK","SJU","B6",1,25,13
-4,-19,340,"JFK","LAX","VX",10,19,7
26,30,118,"JFK","ORD","B6",9,17,20
-7,3,76,"EWR","CLT","US",7,18,8
-9,-15,55,"JFK","ROC","B6",3,24,9
1,-12,145,"EWR","PBI","UA",1,12,12
-8,-32,39,"JFK","BWI","9E",11,4,14
-2,3,115,"LGA","ATL","DL",1,19,10
-3,-19,111,"LGA","ATL","DL",1,11,18
7,-16,201,"EWR","DEN","WN",5,3,15
9,-8,216,"LGA","DFW","AA",12,26,13
117,101,67,"LGA","RDU","MQ",5,9,15
6,-8,89,"EWR","DTW","DL",11,24,16
-8,-24,127,"EWR","STL","EV",6,11,7
19,21,56,"EWR","RIC","EV",8,2,8
78,157,141,"EWR","MSP","DL",7,22,18
-8,-17,62,"EWR","CLE","EV",8,18,6
-7,-12,69,"JFK","PIT","MQ",12,27,15
-7,-15,143,"EWR","PBI","B6",11,21,11
-12,-20,38,"LGA","BOS","US",3,11,11
-7,22,183,"LGA","XNA","MQ",11,4,15
71,36,104,"LGA","ATL","DL",7,30,18
60,26,182,"LGA","DFW","AA",6,11,19
8,-1,118,"EWR","STL","WN",7,20,7
-3,-6,60,"EWR","PWM","EV",3,28,15
1,-20,331,"JFK","LAX","DL",12,16,7
16,22,47,"EWR","DCA","EV",2,4,12
59,54,149,"LGA","MSP","DL",4,11,11
-2,-7,93,"LGA","DTW","DL",11,19,7
2,14,148,"LGA","FLL","B6",8,12,9
10,11,57,"JFK","BUF","9E",11,13,18
5,-31,125,"JFK","FLL","B6",9,26,19
20,21,107,"LGA","CLT","US",1,16,18
-6,-6,78,"LGA","CLT","US",9,4,12
1,-12,41,"JFK","BOS","B6",11,9,16
-7,12,50,"EWR","PWM","EV",5,3,19
-3,-31,325,"EWR","SFO","UA",5,1,15
94,105,189,"JFK","AUS","DL",6,25,16
8,3,134,"EWR","PBI","UA",7,16,18
6,-15,148,"JFK","FLL","DL",10,26,20
76,57,51,"JFK","ORF","MQ",11,17,16
-2,-13,91,"EWR","CVG","9E",8,15,13
-2,-27,274,"JFK","PHX","US",6,2,6
3,2,137,"EWR","TPA","B6",10,29,15
-1,10,137,"LGA","MDW","WN",1,1,17
-3,-5,70,"EWR","GSO","EV",7,21,7
-3,-20,140,"EWR","TPA","UA",11,22,11
-1,-18,152,"JFK","MIA","AA",6,17,7
65,69,136,"LGA","MCO","DL",1,18,9
-6,-14,89,"EWR","CHS","EV",10,30,10
-5,21,240,"JFK","DFW","9E",1,13,16
-3,-17,356,"EWR","SFO","UA",2,10,11
0,-15,96,"LGA","TYS","9E",1,29,20
-4,-27,149,"LGA","MSP","DL",5,13,16
-2,-19,155,"LGA","SRQ","DL",3,31,10
38,35,43,"EWR","IAD","EV",5,25,10
0,-26,329,"EWR","SFO","VX",6,8,10
-2,-17,184,"LGA","DFW","AA",6,28,11
-6,-8,110,"LGA","ATL","FL",5,30,6
-5,-28,325,"JFK","PDX","B6",10,19,20
0,5,140,"JFK","TPA","B6",7,2,6
-4,-13,40,"LGA","DCA","US",6,12,10
9,-6,45,"LGA","IAD","EV",12,27,14
-5,-15,33,"JFK","BOS","DL",3,24,20
-5,-12,145,"JFK","FLL","B6",7,25,19
-2,-12,38,"JFK","BOS","B6",8,31,10
55,62,111,"JFK","ATL","DL",6,10,16
32,37,108,"EWR","CHS","EV",1,30,19
9,15,233,"LGA","IAH","UA",11,25,18
11,26,108,"JFK","ATL","DL",9,5,6
5,-6,122,"LGA","ORD","AA",8,13,13
4,2,107,"EWR","MDW","WN",8,15,15
0,13,46,"JFK","IAD","EV",4,15,9
-6,-11,150,"EWR","FLL","UA",11,20,6
57,59,162,"JFK","MCI","9E",3,11,18
-3,-7,96,"EWR","CLT","EV",6,9,14
-3,-10,33,"JFK","BOS","B6",3,25,6
-9,-1,107,"LGA","BNA","MQ",9,25,8
12,-2,92,"JFK","CVG","9E",8,6,17
20,-4,108,"EWR","ORD","MQ",3,20,18
38,40,112,"LGA","ORD","AA",7,1,13
3,14,83,"LGA","DTW","DL",6,12,18
-2,-5,188,"LGA","DFW","AA",7,30,8
7,61,346,"JFK","BUR","B6",12,17,17
3,8,79,"EWR","CLE","UA",12,11,14
-2,-3,158,"EWR","FLL","UA",5,6,15
-5,-6,44,"EWR","BOS","B6",7,1,6
-1,-3,162,"EWR","FLL","UA",11,3,15
6,-3,154,"EWR","FLL","UA",12,6,21
-4,-10,306,"EWR","PHX","US",1,23,13
52,63,132,"JFK","MCO","B6",8,13,14
-5,-21,100,"EWR","ATL","EV",9,5,13
-9,-10,83,"LGA","CMH","MQ",11,21,19
51,48,88,"EWR","DTW","EV",8,2,15
-2,4,40,"EWR","BOS","UA",4,7,20
45,74,372,"EWR","SFO","UA",3,16,17
-4,0,74,"LGA","CLT","MQ",5,22,9
-5,-5,252,"LGA","DEN","UA",1,21,6
0,-14,82,"JFK","CLT","B6",6,19,17
18,36,39,"LGA","DCA","US",5,20,18
69,40,176,"EWR","DFW","AA",8,22,19
-2,58,348,"JFK","SEA","DL",5,10,15
1,-24,151,"EWR","FLL","UA",12,21,6
-10,-11,72,"LGA","CLT","MQ",5,31,9
-3,0,154,"EWR","MCO","UA",1,5,20
-6,-19,44,"JFK","BTV","B6",1,21,11
18,2,61,"LGA","CAK","FL",12,3,20
-3,-16,86,"EWR","GSP","EV",5,10,7
-1,-9,100,"EWR","CVG","EV",12,27,14
-1,19,299,"EWR","LAS","UA",8,7,10
15,16,356,"EWR","SFO","UA",7,31,19
5,-13,148,"LGA","MSP","DL",11,27,11
17,18,85,"EWR","DTW","EV",8,13,19
-6,7,158,"LGA","FLL","B6",10,20,6
12,0,118,"LGA","ATL","FL",1,19,8
8,-29,34,"EWR","BTV","EV",6,29,21
0,-43,254,"JFK","SLC","DL",5,3,19
-2,-17,203,"JFK","AUS","B6",10,5,9
44,38,290,"JFK","LAS","DL",6,23,10
-1,-37,339,"JFK","SFO","DL",12,14,7
5,-7,343,"JFK","LAX","AA",11,24,9
8,7,109,"LGA","ATL","FL",7,11,13
-3,-8,168,"EWR","MCI","EV",11,12,8
4,13,157,"LGA","MIA","AA",3,5,15
0,-17,32,"LGA","BOS","US",7,21,21
0,-11,126,"LGA","ORD","AA",12,19,7
-5,-31,144,"EWR","MSP","EV",7,27,8
-8,-37,118,"EWR","STL","EV",5,5,9
-3,11,110,"LGA","BNA","9E",9,13,16
39,36,104,"EWR","MDW","WN",5,17,20
-1,-15,209,"LGA","DFW","AA",4,4,15
23,17,81,"EWR","DAY","EV",11,27,16
24,14,47,"JFK","ROC","B6",7,16,20
-10,-9,130,"LGA","ORD","AA",10,18,17
12,-6,361,"EWR","SFO","UA",12,30,12
-1,-2,143,"JFK","MCO","B6",2,23,7
24,44,357,"JFK","SAN","DL",12,19,8
-1,-7,125,"JFK","ORD","B6",11,21,20
-1,3,341,"EWR","SAN","UA",1,23,8
6,1,64,"LGA","RDU","MQ",10,4,15
-5,-35,325,"JFK","SEA","DL",2,1,7
-6,-7,84,"LGA","DTW","MQ",3,12,6
3,-6,198,"LGA","DFW","AA",9,24,17
-6,-12,85,"JFK","CLT","US",2,8,12
10,29,172,"JFK","RSW","B6",3,13,14
-1,-18,103,"LGA","ORD","AA",8,29,14
-6,-29,325,"JFK","SMF","B6",10,24,19
-3,6,205,"EWR","IAH","UA",1,29,15
-2,97,88,"EWR","DTW","EV",5,23,12
-4,-7,89,"LGA","CLT","US",5,2,8
-3,0,41,"LGA","DCA","US",11,5,12
-5,0,357,"JFK","SFO","DL",8,1,13
-5,-13,156,"JFK","MIA","AA",7,29,12
27,23,36,"JFK","BOS","B6",10,11,6
-5,10,116,"LGA","ORD","UA",11,1,10
83,67,139,"LGA","PBI","B6",4,19,16
-4,22,320,"EWR","SLC","DL",4,8,17
-6,-18,77,"EWR","CLT","EV",5,3,14
1,-20,141,"EWR","TPA","UA",4,7,5
18,-8,196,"EWR","DFW","UA",12,16,13
-4,8,209,"LGA","DFW","AA",4,11,8
-4,-22,151,"LGA","FLL","DL",4,14,7
17,26,133,"LGA","MEM","EV",9,13,13
-7,-30,327,"JFK","SFO","B6",9,5,8
42,30,99,"EWR","ORD","UA",3,25,18
-5,-4,147,"JFK","MCO","AA",1,19,6
-4,-15,122,"LGA","BNA","WN",2,20,9
46,47,96,"EWR","CHS","EV",8,18,10
57,26,78,"LGA","CLT","EV",7,19,16
-3,17,104,"LGA","ORD","AA",8,29,18
-4,-28,213,"LGA","DEN","UA",9,30,6
5,16,88,"JFK","RDU","B6",1,2,9
-4,-6,88,"JFK","CLT","B6",7,3,8
21,18,117,"EWR","ORD","UA",6,12,14
-6,-17,206,"JFK","STT","AA",6,30,8
-15,-52,129,"LGA","DSM","EV",7,17,20
31,17,100,"LGA","MDW","WN",7,17,13
49,45,84,"EWR","DTW","EV",4,4,14
22,3,312,"JFK","LAX","AA",5,8,15
-5,14,139,"JFK","MCO","B6",4,23,6
-4,-9,181,"JFK","HOU","B6",7,26,8
-8,-27,142,"LGA","MSP","MQ",9,4,14
14,28,91,"LGA","CVG","EV",9,13,13
-5,-15,305,"JFK","LAX","AA",6,27,10
5,-28,322,"JFK","SAN","B6",12,29,9
-3,-14,325,"JFK","SEA","DL",7,23,9
-7,-11,64,"EWR","RDU","EV",8,2,11
-7,-27,142,"EWR","FLL","UA",11,10,21
-5,-13,334,"JFK","SFO","AA",8,7,10
6,-11,162,"LGA","MIA","DL",6,8,19
-7,-19,38,"JFK","MVY","B6",10,7,13
-7,-3,161,"EWR","MSP","EV",4,17,13
-8,-24,45,"LGA","DCA","US",12,3,20
3,6,80,"LGA","RDU","MQ",12,27,13
14,0,109,"LGA","ORD","UA",6,27,15
18,-5,58,"LGA","PIT","DL",2,21,18
-5,-13,52,"LGA","IAD","EV",1,1,19
47,48,141,"LGA","STL","WN",12,15,18
0,-30,131,"LGA","PBI","DL",7,23,18
-3,-9,337,"JFK","LAX","B6",11,4,16
-6,-35,298,"JFK","LAS","DL",2,13,10
7,-13,64,"JFK","RDU","9E",6,12,19
-2,-22,130,"LGA","MCO","DL",10,28,15
0,7,197,"LGA","DFW","AA",6,4,17
-4,-19,86,"LGA","DTW","DL",12,19,14
51,41,191,"JFK","DFW","9E",3,13,15
1,-14,341,"JFK","LAX","VX",1,2,11
16,5,44,"EWR","BOS","UA",8,15,15
-7,-11,124,"JFK","MCO","AA",8,22,7
-3,12,101,"LGA","DTW","DL",1,15,16
6,14,213,"JFK","DEN","DL",9,21,19
-4,-2,152,"JFK","MCO","DL",10,22,11
1,-25,131,"EWR","STL","EV",3,4,7
-4,-11,299,"JFK","LAS","B6",10,15,11
30,19,47,"LGA","ORF","EV",10,26,16
-2,-22,67,"LGA","RDU","MQ",1,24,16
60,94,313,"EWR","SLC","DL",12,20,17
-7,-19,628,"JFK","HNL","HA",5,10,10
18,19,317,"EWR","LAX","UA",8,4,9
-2,19,346,"JFK","SFO","B6",12,14,17
-5,-11,108,"LGA","ATL","DL",8,24,14
-1,-9,62,"JFK","PIT","9E",5,4,8
0,-22,76,"LGA","CMH","MQ",5,25,8
114,113,138,"JFK","PBI","B6",6,11,12
-7,-6,149,"EWR","MCO","B6",4,13,9
16,27,135,"EWR","MCO","UA",8,11,17
32,43,56,"JFK","BUF","B6",3,7,18
15,43,266,"EWR","HDN","UA",3,16,8
-7,14,359,"EWR","LAX","UA",4,24,10
8,-12,314,"JFK","LAS","B6",2,18,18
-3,-8,48,"EWR","IAD","EV",5,14,13
27,5,41,"LGA","IAD","YV",4,15,16
-8,4,100,"EWR","CHS","EV",10,7,10
-6,-11,107,"EWR","ATL","DL",6,20,7
-5,-9,144,"LGA","MSP","MQ",10,23,6
-8,-8,336,"EWR","LAX","UA",4,25,7
-9,-27,74,"LGA","DTW","MQ",8,29,8
66,98,358,"EWR","LAX","VX",5,19,18
-6,-27,181,"LGA","IAH","UA",9,11,14
-3,-10,166,"EWR","TUL","EV",8,16,19
-4,-19,79,"EWR","CLT","US",9,21,15
-8,-19,62,"LGA","PIT","EV",12,4,6
-2,-24,203,"JFK","SJU","DL",7,16,8
-3,-24,329,"JFK","LAX","VX",11,27,9
38,35,50,"LGA","IAD","YV",12,2,16
-3,17,219,"JFK","BQN","B6",4,2,5
1,-13,144,"EWR","MCO","B6",12,14,8
-6,-2,34,"LGA","BOS","US",12,6,18
-5,-22,72,"LGA","CLE","MQ",2,7,11
-5,-32,134,"EWR","MSP","EV",7,15,6
-4,-8,49,"JFK","ROC","9E",1,13,15
-2,-16,102,"EWR","BNA","EV",10,13,17
-1,-5,121,"JFK","ATL","DL",8,17,18
-6,-8,146,"LGA","MCO","DL",10,20,7
-6,13,163,"LGA","MCO","B6",1,21,14
-2,3,61,"JFK","BUF","B6",1,16,6
-6,-20,77,"EWR","CLT","US",5,17,10
-3,-6,329,"EWR","SAN","UA",11,2,8
22,-1,119,"EWR","MCO","B6",10,5,17
-8,23,138,"LGA","ORD","UA",12,4,6
-8,-38,166,"EWR","IAH","UA",6,15,9
61,58,55,"EWR","PIT","EV",3,1,6
11,65,175,"EWR","PBI","B6",2,14,17
12,4,225,"EWR","DEN","UA",2,23,8
-2,29,366,"EWR","LAX","UA",1,1,6
-2,-15,40,"JFK","BOS","AA",3,13,20
7,8,199,"EWR","DFW","AA",5,30,12
0,-25,200,"JFK","STT","AA",5,5,7
-14,-27,84,"EWR","CLT","US",1,4,6
-6,-3,371,"JFK","SFO","UA",11,5,9
8,-17,88,"JFK","DTW","9E",11,20,7
-7,2,117,"EWR","ATL","UA",6,6,12
-4,-22,144,"LGA","MEM","EV",10,29,9
-5,-16,40,"LGA","IAD","YV",8,26,16
47,26,42,"EWR","BOS","UA",2,1,16
11,-18,126,"JFK","MCO","B6",9,5,16
-8,-12,145,"LGA","MSP","MQ",2,28,14
-4,-10,115,"JFK","ATL","DL",11,13,6
66,56,44,"JFK","PWM","B6",2,11,13
-2,-8,41,"JFK","BOS","B6",6,17,10
-3,-35,320,"JFK","SFO","UA",9,9,9
25,55,135,"JFK","JAX","B6",4,19,8
45,67,347,"JFK","LAX","B6",8,12,20
-5,3,186,"LGA","MSY","DL",10,22,8
-1,-7,76,"EWR","CLT","US",6,16,18
-4,-10,70,"LGA","RDU","MQ",9,28,19
-1,-2,68,"JFK","RDU","MQ",6,30,12
15,-2,127,"EWR","MCO","UA",6,13,6
7,-15,43,"JFK","DCA","9E",4,10,8
36,5,114,"JFK","ORD","AA",3,1,17
-7,-8,100,"EWR","GSP","EV",12,13,15
-8,-14,92,"EWR","DAY","EV",11,3,12
-1,-26,312,"JFK","LGB","B6",7,11,18
-6,-12,42,"EWR","BOS","B6",11,15,8
-4,-6,39,"EWR","BOS","UA",2,5,8
-5,4,118,"LGA","ATL","MQ",11,3,12
-1,-6,48,"EWR","IAD","EV",7,16,14
-5,9,92,"EWR","CVG","EV",2,8,9
7,-51,271,"EWR","PHX","WN",3,2,13
107,78,139,"JFK","FLL","B6",1,27,6
6,23,184,"EWR","MCI","EV",10,23,8
0,-18,172,"EWR","IAH","UA",8,2,11
-3,-44,182,"JFK","SJU","AA",3,11,6
-3,-4,107,"LGA","ATL","DL",5,31,10
-2,-21,313,"JFK","LAX","AA",9,2,10
-8,-24,42,"EWR","BTV","EV",4,13,12
12,23,70,"JFK","RDU","MQ",6,21,19
-2,-3,110,"LGA","ATL","DL",7,25,16
51,80,156,"LGA","PBI","DL",12,17,17
1,5,173,"LGA","FLL","DL",9,2,14
-5,-39,344,"JFK","SFO","AA",2,16,15
-9,9,96,"EWR","CLT","US",4,4,8
6,11,217,"EWR","DEN","UA",11,20,14
-4,-16,67,"LGA","RDU","MQ",4,18,19
15,10,49,"JFK","PWM","B6",8,9,22
-4,-4,162,"EWR","MSY","EV",7,22,13
100,73,103,"EWR","MDW","WN",6,4,20
-5,15,151,"EWR","MCO","B6",12,9,12
5,-15,151,"EWR","MIA","UA",7,18,10
6,-20,205,"EWR","DEN","WN",5,18,7
-3,-10,77,"LGA","CMH","MQ",5,6,20
21,14,196,"JFK","SJU","B6",12,22,13
-3,-16,143,"EWR","PBI","UA",12,13,11
-1,34,135,"LGA","ATL","MQ",8,7,8
45,30,196,"JFK","SJU","B6",8,2,23
-4,-29,50,"JFK","ROC","B6",8,27,13
-7,-26,193,"JFK","SJU","DL",3,13,9
8,-6,98,"LGA","BNA","MQ",5,6,8
-11,-3,48,"JFK","PWM","B6",11,9,9
-5,-4,156,"EWR","FLL","B6",9,1,18
47,56,171,"EWR","MCI","EV",3,18,14
-8,21,68,"LGA","RDU","MQ",3,15,13
7,-27,110,"LGA","ATL","DL",12,19,6
-4,-14,196,"EWR","DFW","AA",5,30,16
4,0,162,"JFK","MIA","AA",2,5,7
-7,-7,69,"LGA","CLE","UA",4,5,15
-8,-21,151,"LGA","OMA","EV",9,30,17
14,12,90,"JFK","CLT","US",10,10,12
5,-17,36,"EWR","BOS","UA",8,27,16
-7,-14,333,"JFK","LAX","DL",11,2,12
-2,5,79,"EWR","CMH","EV",6,28,6
-1,-12,150,"EWR","FLL","UA",8,9,9
-1,7,302,"EWR","PHX","UA",4,22,12
-5,-21,87,"EWR","CVG","9E",9,17,7
-6,-18,148,"JFK","TPA","DL",11,11,8
8,-1,60,"JFK","PIT","9E",6,1,18
-8,-5,39,"LGA","DCA","US",8,25,20
-6,-38,110,"LGA","ORD","AA",3,28,7
5,21,83,"LGA","DTW","DL",8,28,6
-3,-27,107,"LGA","ORD","AA",6,11,7
-8,-7,87,"LGA","RDU","MQ",2,16,10
-1,12,45,"LGA","BOS","US",3,6,13
-6,-2,72,"JFK","BUF","B6",11,18,7
-3,-15,358,"JFK","SFO","DL",1,28,7
-3,-4,158,"EWR","OMA","EV",6,9,8
-3,-11,186,"EWR","IAH","UA",9,19,9
75,58,217,"LGA","DEN","F9",5,31,13
24,21,127,"EWR","MSN","EV",1,3,13
99,81,83,"LGA","CMH","MQ",4,4,20
-5,55,50,"JFK","ORF","MQ",7,7,17
-5,-24,180,"EWR","DFW","AA",5,1,9
-5,-17,100,"JFK","CLT","9E",3,5,19
0,-24,78,"JFK","CLT","B6",8,25,8
-3,-40,134,"JFK","MCO","DL",2,21,19
9,16,50,"JFK","BUF","B6",7,12,22
-4,-10,154,"EWR","MCI","EV",6,8,8
20,33,340,"EWR","SFO","UA",6,25,8
-4,21,109,"LGA","BNA","MQ",4,23,15
-2,9,163,"EWR","MSP","EV",12,18,6
-5,-39,319,"JFK","LAX","AA",4,28,21
0,59,358,"JFK","SFO","UA",12,16,12
-2,-5,156,"LGA","MIA","AA",8,17,8
0,-20,119,"EWR","ORD","UA",2,14,14
80,61,116,"EWR","MDW","WN",12,21,18
-4,-10,49,"EWR","RIC","EV",8,29,13
-5,-17,156,"EWR","RSW","B6",11,21,8
-7,-28,148,"LGA","TPA","DL",11,11,15
3,6,155,"LGA","MIA","AA",12,6,17
-4,-36,151,"EWR","MSY","UA",9,30,7
1,3,62,"EWR","CLE","UA",8,6,14
-2,-25,73,"LGA","CMH","MQ",12,2,11
-9,-16,156,"JFK","MIA","AA",4,30,7
-3,14,164,"JFK","MCO","DL",2,16,8
-3,-28,65,"JFK","PIT","9E",3,10,18
-9,-29,72,"EWR","CLT","US",8,31,13
-5,3,123,"LGA","ATL","FL",4,3,6
91,87,215,"EWR","HOU","WN",12,29,16
32,15,57,"LGA","BGR","EV",7,14,18
1,-5,69,"LGA","CAK","FL",12,23,9
6,-4,145,"EWR","FLL","UA",8,9,14
-9,-6,76,"LGA","RDU","MQ",12,14,8
14,-28,199,"JFK","DEN","B6",7,14,21
-5,-17,68,"LGA","RDU","MQ",10,30,19
106,100,105,"LGA","ATL","FL",10,28,8
-3,-18,109,"EWR","SDF","EV",3,16,6
-4,-12,85,"LGA","DTW","MQ",12,2,17
-5,-13,112,"EWR","ORD","UA",3,1,7
3,12,105,"EWR","ATL","DL",5,16,6
-5,-18,138,"JFK","MCO","B6",11,26,8
-2,-19,282,"JFK","LAS","B6",8,23,6
-5,-17,345,"JFK","SFO","UA",9,8,18
7,-12,195,"EWR","IAH","UA",2,2,17
47,32,40,"EWR","MHT","EV",6,15,6
11,15,44,"EWR","PWM","EV",2,13,21
0,6,177,"JFK","MSP","9E",4,3,16
-4,-18,322,"JFK","SAN","DL",6,19,17
-3,-35,131,"JFK","MCO","DL",3,11,8
-5,-10,113,"LGA","BNA","MQ",6,19,8
-8,-9,96,"EWR","AVL","EV",12,22,13
2,-9,195,"LGA","DFW","AA",10,7,6
41,43,66,"EWR","PIT","EV",3,13,12
-9,-11,153,"EWR","MEM","EV",11,15,8
-7,-27,337,"JFK","LAX","UA",2,20,11
33,7,67,"JFK","RDU","9E",5,9,16
1,11,129,"LGA","MCO","B6",8,12,6
-1,9,176,"LGA","FLL","B6",12,31,9
-2,-13,89,"EWR","CLT","US",12,22,8
-4,-10,344,"EWR","LAX","UA",4,25,11
36,33,151,"EWR","STL","EV",3,21,15
-5,15,168,"LGA","PBI","B6",11,28,14
-8,-6,88,"LGA","DTW","MQ",3,11,13
-5,-35,82,"JFK","DTW","DL",3,8,16
-3,16,177,"EWR","XNA","EV",10,17,8
-1,-24,267,"EWR","PHX","UA",8,21,12
-5,-9,48,"JFK","BTV","B6",1,22,11
35,24,124,"LGA","MCO","B6",3,4,17
-10,-46,118,"LGA","ORD","AA",11,28,16
15,7,124,"EWR","ORD","UA",12,18,19
44,39,335,"JFK","LAX","DL",1,5,15
-3,1,86,"EWR","DTW","EV",5,23,7
38,40,133,"JFK","ORD","B6",2,4,15
1,-12,225,"LGA","DEN","WN",10,27,11
2,-20,197,"EWR","IAH","UA",5,25,7
104,82,40,"JFK","DCA","MQ",10,28,15
-1,7,192,"JFK","SJU","B6",10,25,21
6,-21,123,"EWR","MCO","UA",10,11,15
-8,-15,110,"LGA","ATL","FL",1,18,6
-2,-9,162,"JFK","MIA","AA",5,12,7
10,-11,189,"EWR","HOU","WN",7,21,12
-5,-10,105,"EWR","ATL","DL",10,31,9
-2,-9,294,"EWR","PHX","UA",10,21,17
-2,-33,140,"EWR","MIA","AA",11,18,16
21,-6,319,"JFK","LAX","VX",7,31,20
-1,24,54,"LGA","BGR","EV",8,11,18
-9,40,163,"LGA","ATL","MQ",4,19,15
-3,31,183,"LGA","FLL","DL",12,16,9
53,92,258,"LGA","DEN","WN",1,16,6
-7,-36,124,"JFK","ORD","9E",11,18,18
-7,6,113,"LGA","BNA","MQ",6,2,11
-4,-7,123,"LGA","ORD","AA",11,18,18
31,15,167,"LGA","OMA","EV",11,1,17
29,11,113,"JFK","ORD","AA",10,7,17
-6,7,146,"LGA","MIA","AA",11,13,8
-4,-20,202,"LGA","IAH","UA",4,1,18
-4,-5,137,"EWR","MCO","UA",8,17,6
-2,-19,327,"JFK","LAX","AA",4,12,17
3,-15,44,"JFK","BOS","B6",9,1,16
-2,-27,128,"EWR","MCO","UA",9,24,15
0,-25,113,"LGA","ORD","UA",11,30,17
-2,-12,197,"JFK","SJU","B6",10,9,7
7,3,47,"JFK","SYR","B6",1,17,22
22,4,307,"EWR","PHX","UA",12,24,18
-4,3,119,"LGA","ATL","DL",1,4,15
2,-1,109,"LGA","ATL","DL",4,8,7
2,-19,152,"JFK","MIA","AA",1,26,12
-2,-18,155,"EWR","FLL","UA",12,2,21
-11,-18,41,"LGA","BOS","US",1,8,15
-2,-12,281,"EWR","PHX","UA",6,7,6
2,-11,186,"EWR","DFW","UA",8,6,13
-4,-19,140,"JFK","FLL","B6",6,1,6
6,-6,275,"EWR","PHX","WN",8,18,13
-2,2,70,"JFK","RDU","B6",7,12,8
57,46,129,"EWR","STL","EV",6,3,21
-9,-21,146,"EWR","MSP","EV",6,1,14
119,96,145,"EWR","FLL","UA",10,10,13
40,56,149,"LGA","MEM","DL",4,12,16
-3,11,168,"LGA","FLL","DL",8,21,11
-6,-29,88,"LGA","CHS","EV",10,29,20
4,-19,147,"LGA","MIA","AA",3,15,18
-6,-6,80,"LGA","CMH","MQ",2,24,13
2,-27,331,"JFK","SFO","DL",9,8,19
-2,3,86,"LGA","DTW","MQ",3,25,6
-1,-10,104,"LGA","MKE","WN",7,25,6
-7,-15,201,"LGA","DFW","AA",5,31,7
-6,-5,149,"LGA","PBI","DL",11,7,17
