ind_id,survey_round,district_id,region_id,treated,treatment,event_phase,sex,age,age_sq,nonag_employment,decision_power,savings_account,dv_accept,dv_goingout,dv_kids,dv_arguing,dv_sex,dv_food,hh_size,age_head,survey_weight
IND_016801,2005,ET_D050,2,0,0,,1,29,841,0,1,0,0,1,1,1,0,0,8,54,0.6631
IND_016802,2011,ET_D023,1,0,0,,0,34,1156,0,,,,,,,,,3,39,1.6558
IND_016803,2019,ET_D078,3,0,0,,0,31,961,0,,,,,,,,,8,46,1.0656
IND_016804,2016,ET_D127,9,0,0,,1,45,2025,0,,0,0,0,,0,1,1,7,42,0.6057
IND_016805,2016,ET_D119,7,0,0,,0,30,900,0,,,,,,,,,5,30,1.2445
IND_016806,2000,ET_D033,1,0,0,,0,19,361,0,,,,,,,,,6,55,0.9679
IND_016807,2011,ET_D079,3,0,0,,1,35,1225,0,,0,1,0,0,0,,0,7,50,0.9524
IND_016808,2016,ET_D038,1,0,0,,1,28,784,0,,0,1,0,1,1,0,1,4,41,1.655
IND_016809,2016,ET_D135,11,0,0,,1,36,1296,0,,0,1,,0,1,0,0,2,48,0.8536
IND_016810,2000,ET_D026,1,0,0,,1,18,324,0,,0,1,1,1,,0,1,2,39,1.1198
IND_016811,2011,ET_D029,1,0,0,,1,23,529,0,1,0,,1,0,1,0,0,5,49,1.2821
IND_016812,2000,ET_D006,5,1,0,-3,1,22,484,0,,0,1,1,1,0,,0,4,48,0.7474
IND_016813,2019,ET_D020,1,0,0,,1,22,484,0,,0,0,1,0,1,0,0,3,60,0.6798
IND_016814,2019,ET_D011,2,1,1,1,1,32,1024,1,,0,0,0,0,0,0,1,4,63,0.6725
IND_016815,2005,ET_D110,6,0,0,,0,24,576,0,,,,,,,,,8,26,1.106
IND_016816,2016,ET_D043,1,0,0,,0,45,2025,0,,,,,,,,,5,59,1.4023
IND_016817,2016,ET_D063,2,0,0,,1,26,676,0,,0,1,0,0,1,1,1,3,56,0.7827
IND_016818,2005,ET_D068,2,0,0,,1,20,400,0,,0,1,1,1,1,1,1,2,62,0.6241
IND_016819,2011,ET_D101,5,0,0,,1,46,2116,0,,0,1,0,0,0,0,0,5,23,0.5698
IND_016820,2016,ET_D055,2,0,0,,1,24,576,1,,0,0,0,0,0,1,1,7,36,1.6939
IND_016821,2011,ET_D113,7,0,0,,1,23,529,0,1,0,1,0,0,0,1,0,6,31,1.2745
IND_016822,2011,ET_D128,10,0,0,,1,24,576,0,,0,1,1,1,0,1,0,6,30,1.2278
IND_016823,2019,ET_D083,4,0,0,,0,34,1156,1,,,,,,,,,6,23,0.6201
IND_016824,2011,ET_D084,4,0,0,,1,18,324,0,1,0,1,0,,0,0,0,6,36,0.9424
IND_016825,2005,ET_D026,1,0,0,,0,42,1764,0,,,,,,,,,2,48,1.1053
IND_016826,2005,ET_D126,9,0,0,,1,26,676,1,,0,1,,0,1,1,0,7,49,0.815
IND_016827,2011,ET_D060,2,0,0,,1,15,225,0,1,0,1,1,0,1,1,0,4,45,0.5503
IND_016828,2000,ET_D108,6,0,0,,1,25,625,0,,0,0,1,1,0,1,1,2,48,0.7766
IND_016829,2019,ET_D034,1,0,0,,1,15,225,1,1,0,1,1,0,,0,0,5,44,0.7838
IND_016830,2005,ET_D138,12,0,0,,1,34,1156,0,0,0,1,0,1,0,1,0,5,56,0.7254
IND_016831,2005,ET_D126,9,0,0,,0,29,841,1,,,,,,,,,8,68,1.253
IND_016832,2016,ET_D125,9,0,0,,0,28,784,0,,,,,,,,,2,27,0.6557
IND_016833,2016,ET_D045,2,0,0,,1,44,1936,0,,0,0,0,0,1,1,0,1,46,0.7051
IND_016834,2000,ET_D130,10,0,0,,1,42,1764,0,1,1,1,1,0,1,0,1,5,45,1.2243
IND_016835,2011,ET_D022,1,0,0,,1,23,529,1,,0,1,1,,0,0,1,2,45,1.3378
IND_016836,2016,ET_D072,3,0,0,,1,17,289,0,,1,0,0,0,1,0,1,2,52,0.5018
IND_016837,2005,ET_D099,5,0,0,,1,42,1764,0,,0,0,1,0,0,1,,8,41,1.4076
IND_016838,2005,ET_D135,11,0,0,,0,32,1024,0,,,,,,,,,4,45,0.9972
IND_016839,2019,ET_D043,1,0,0,,1,32,1024,0,,0,1,0,1,0,0,1,3,33,1.6994
IND_016840,2011,ET_D090,4,0,0,,1,27,729,0,,0,0,1,1,1,0,1,7,39,0.5941
IND_016841,2019,ET_D035,1,0,0,,1,28,784,1,1,0,1,0,,0,1,0,3,44,0.5527
IND_016842,2016,ET_D060,2,0,0,,0,25,625,1,,,,,,,,,3,37,0.8164
IND_016843,2000,ET_D027,1,0,0,,1,22,484,0,,0,1,1,1,1,1,0,7,68,0.7326
IND_016844,2019,ET_D052,2,0,0,,0,23,529,0,,,,,,,,,8,23,1.0977
IND_016845,2019,ET_D074,3,0,0,,0,51,2601,0,,,,,,,,,7,34,1.1739
IND_016846,2019,ET_D009,2,1,1,1,1,49,2401,0,,0,0,,0,0,0,0,6,52,0.7473
IND_016847,2016,ET_D006,5,1,1,0,1,27,729,1,,0,1,1,1,1,0,0,1,52,1.1186
IND_016848,2016,ET_D010,3,1,1,0,1,32,1024,0,1,0,1,0,0,0,0,0,6,69,0.7042
IND_016849,2011,ET_D072,3,0,0,,0,20,400,0,,,,,,,,,6,54,0.9626
IND_016850,2000,ET_D082,3,0,0,,0,26,676,0,,,,,,,,,3,51,0.4212
IND_016851,2016,ET_D009,2,1,1,0,1,22,484,0,,1,1,0,1,0,,1,4,49,0.764
IND_016852,2016,ET_D106,6,0,0,,0,26,676,1,,,,,,,,,5,18,0.5827
IND_016853,2011,ET_D115,7,0,0,,0,27,729,1,,,,,,,,,3,54,0.526
IND_016854,2005,ET_D030,1,0,0,,1,27,729,0,,0,1,1,0,0,0,1,8,29,0.6219
IND_016855,2016,ET_D043,1,0,0,,1,30,900,0,,0,0,,0,1,1,0,7,39,0.9767
IND_016856,2005,ET_D123,8,0,0,,1,27,729,1,,0,1,0,,0,0,1,5,31,1.0154
IND_016857,2011,ET_D139,12,0,0,,0,33,1089,1,,,,,,,,,4,38,0.8795
IND_016858,2011,ET_D045,2,0,0,,1,15,225,0,,0,0,1,1,0,1,0,3,42,1.0078
IND_016859,2016,ET_D012,1,1,0,-1,1,46,2116,0,,0,1,1,,1,1,1,4,42,1.1289
IND_016860,2016,ET_D032,1,0,0,,1,29,841,0,1,,1,0,0,1,1,0,5,55,0.7253
IND_016861,2016,ET_D138,12,0,0,,0,16,256,0,,,,,,,,,2,50,0.6589
IND_016862,2019,ET_D090,4,0,0,,0,34,1156,1,,,,,,,,,5,38,0.2979
IND_016863,2016,ET_D047,2,0,0,,1,28,784,0,,0,1,0,1,0,0,0,8,39,0.9722
IND_016864,2019,ET_D083,4,0,0,,0,31,961,1,,,,,,,,,6,42,1.7409
IND_016865,2005,ET_D032,1,0,0,,1,22,484,1,,0,1,0,,1,0,0,6,45,1.2908
IND_016866,2000,ET_D092,4,0,0,,1,34,1156,1,,0,0,0,0,1,0,0,3,50,0.7072
IND_016867,2011,ET_D091,4,0,0,,1,24,576,1,1,0,1,1,,0,1,0,5,57,1.7517
IND_016868,2016,ET_D068,2,0,0,,1,41,1681,0,1,0,0,0,0,1,0,1,5,52,0.7625
IND_016869,2019,ET_D086,4,0,0,,0,34,1156,0,,,,,,,,,7,38,0.6533
IND_016870,2005,ET_D008,1,1,0,-2,0,15,225,0,,,,,,,,,7,65,0.9164
IND_016871,2019,ET_D018,1,0,0,,0,28,784,0,,,,,,,,,6,49,0.8165
IND_016872,2000,ET_D086,4,0,0,,1,40,1600,1,,0,1,0,0,0,0,1,6,38,0.8256
IND_016873,2016,ET_D137,12,0,0,,1,37,1369,0,,0,1,0,0,0,,1,1,35,0.9651
IND_016874,2016,ET_D010,3,1,1,0,0,37,1369,0,,,,,,,,,2,32,1.1135
IND_016875,2016,ET_D096,5,0,0,,1,35,1225,1,,0,0,0,0,1,,0,4,50,1.0168
IND_016876,2005,ET_D114,7,0,0,,1,27,729,0,,0,1,1,0,1,0,0,5,37,2.0346
IND_016877,2000,ET_D007,1,1,0,-3,0,40,1600,0,,,,,,,,,4,34,1.026
IND_016878,2011,ET_D013,2,1,0,-2,0,26,676,1,,,,,,,,,6,51,0.9935
IND_016879,2016,ET_D108,6,0,0,,0,16,256,1,,,,,,,,,5,32,0.6994
IND_016880,2011,ET_D087,4,0,0,,0,18,324,0,,,,,,,,,4,48,0.705
IND_016881,2005,ET_D129,10,0,0,,0,18,324,1,,,,,,,,,5,42,0.8264
IND_016882,2019,ET_D126,9,0,0,,1,40,1600,1,1,1,0,0,0,0,1,0,5,45,1.0219
IND_016883,2016,ET_D120,8,0,0,,1,54,2916,0,1,0,0,0,0,1,1,1,5,20,0.8393
IND_016884,2000,ET_D087,4,0,0,,0,29,841,1,,,,,,,,,6,23,0.7559
IND_016885,2000,ET_D041,1,0,0,,1,27,729,0,1,0,1,1,1,1,0,1,5,41,0.3989
IND_016886,2019,ET_D136,12,0,0,,1,30,900,0,,1,1,1,1,,0,1,1,50,0.5924
IND_016887,2016,ET_D119,7,0,0,,1,31,961,0,,0,1,0,1,1,,1,4,60,0.7679
IND_016888,2000,ET_D084,4,0,0,,1,20,400,0,,0,,0,1,1,1,1,6,36,1.6497
IND_016889,2019,ET_D095,4,0,0,,0,27,729,0,,,,,,,,,6,39,0.8913
IND_016890,2016,ET_D012,1,1,0,-1,1,25,625,1,,0,0,1,0,0,,0,1,48,1.316
IND_016891,2011,ET_D060,2,0,0,,0,20,400,1,,,,,,,,,4,34,0.9505
IND_016892,2011,ET_D037,1,0,0,,1,19,361,0,1,,1,0,1,0,0,1,4,34,1.11
IND_016893,2000,ET_D003,2,1,0,-3,1,24,576,1,1,0,1,0,1,1,1,0,7,64,0.9871
IND_016894,2016,ET_D057,2,0,0,,1,28,784,0,1,0,1,0,1,1,0,1,5,43,0.8421
IND_016895,2011,ET_D027,1,0,0,,1,26,676,0,1,0,0,0,1,0,0,0,9,63,0.7766
IND_016896,2000,ET_D129,10,0,0,,1,33,1089,1,,0,1,0,0,0,0,0,3,29,1.1854
IND_016897,2019,ET_D053,2,0,0,,0,45,2025,0,,,,,,,,,3,30,0.9894
IND_016898,2016,ET_D081,3,0,0,,1,39,1521,0,,,1,1,1,0,1,1,5,34,0.9787
IND_016899,2011,ET_D128,10,0,0,,1,33,1089,0,,0,0,1,,0,0,1,4,46,0.6603
IND_016900,2005,ET_D084,4,0,0,,0,39,1521,1,,,,,,,,,5,37,1.2845
IND_016901,2019,ET_D138,12,0,0,,0,48,2304,0,,,,,,,,,3,31,1.8521
IND_016902,2011,ET_D088,4,0,0,,1,33,1089,0,,0,0,0,1,1,1,0,4,47,1.3767
IND_016903,2016,ET_D128,10,0,0,,0,40,1600,0,,,,,,,,,7,67,0.9895
IND_016904,2019,ET_D121,8,0,0,,1,22,484,0,,0,0,0,1,0,0,1,2,51,1.7218
IND_016905,2005,ET_D070,3,0,0,,0,29,841,0,,,,,,,,,7,59,0.6977
IND_016906,2016,ET_D010,3,1,1,0,1,36,1296,,,1,1,0,1,0,,1,6,38,0.3844
IND_016907,2016,ET_D138,12,0,0,,1,15,225,1,,0,0,1,1,0,,0,4,64,1.0887
IND_016908,2016,ET_D018,1,0,0,,0,44,1936,0,,,,,,,,,4,40,0.7698
IND_016909,2016,ET_D120,8,0,0,,0,33,1089,0,,,,,,,,,7,45,1.4202
IND_016910,2005,ET_D042,1,0,0,,1,36,1296,0,1,0,1,0,1,1,1,1,8,25,1.1494
IND_016911,2016,ET_D060,2,0,0,,0,25,625,1,,,,,,,,,7,36,1.324
IND_016912,2011,ET_D091,4,0,0,,0,21,441,1,,,,,,,,,8,38,1.7495
IND_016913,2005,ET_D039,1,0,0,,1,21,441,0,1,,,0,0,1,0,0,3,36,0.5491
IND_016914,2000,ET_D078,3,0,0,,1,38,1444,1,1,0,0,1,1,1,0,0,6,28,0.9741
IND_016915,2005,ET_D058,2,0,0,,1,24,576,0,,0,1,0,0,0,0,0,3,61,1.1272
IND_016916,2016,ET_D066,2,0,0,,0,21,441,1,,,,,,,,,3,47,1.5494
IND_016917,2000,ET_D103,5,0,0,,1,27,729,1,,,1,1,,0,0,1,5,26,0.8395
IND_016918,2005,ET_D085,4,0,0,,1,29,841,1,,,1,0,1,0,1,1,8,39,1.4684
IND_016919,2019,ET_D111,6,0,0,,0,45,2025,1,,,,,,,,,7,30,0.6302
IND_016920,2019,ET_D047,2,0,0,,0,30,900,1,,,,,,,,,7,38,1.236
IND_016921,2016,ET_D007,1,1,1,0,1,38,1444,0,1,0,1,1,0,1,1,1,2,44,0.9258
IND_016922,2016,ET_D008,1,1,1,0,1,26,676,1,,1,0,0,0,,0,0,4,28,1.3526
IND_016923,2016,ET_D016,2,1,0,-1,1,28,784,0,,0,0,0,0,0,0,1,4,26,0.6302
IND_016924,2016,ET_D063,2,0,0,,0,19,361,1,,,,,,,,,4,25,1.2118
IND_016925,2011,ET_D021,1,0,0,,1,32,1024,0,,0,1,,,1,,0,7,32,1.2113
IND_016926,2019,ET_D006,5,1,1,1,1,34,1156,0,1,0,1,0,0,0,0,0,6,58,0.8014
IND_016927,2005,ET_D042,1,0,0,,1,27,729,0,,0,0,0,0,1,1,1,6,57,0.5868
IND_016928,2011,ET_D116,7,0,0,,1,15,225,0,1,,1,1,1,0,0,0,6,43,0.6446
IND_016929,2000,ET_D057,2,0,0,,0,17,289,1,,,,,,,,,9,27,0.7284
IND_016930,2000,ET_D035,1,0,0,,1,45,2025,0,1,0,1,,0,1,0,0,7,44,0.9877
IND_016931,2005,ET_D017,7,1,0,-3,0,37,1369,0,,,,,,,,,5,32,1.4384
IND_016932,2016,ET_D037,1,0,0,,1,15,225,0,1,0,0,0,0,0,0,1,8,41,0.4903
IND_016933,2011,ET_D062,2,0,0,,1,23,529,0,0,0,1,1,1,1,,1,3,18,1.0767
IND_016934,2011,ET_D004,4,1,0,-1,1,29,841,1,,0,1,0,0,0,1,1,4,46,1.4997
IND_016935,2019,ET_D101,5,0,0,,1,33,1089,0,1,0,0,0,0,0,0,0,3,75,1.2366
IND_016936,2011,ET_D040,1,0,0,,0,22,484,0,,,,,,,,,5,42,1.5169
IND_016937,2005,ET_D114,7,0,0,,0,43,1849,1,,,,,,,,,3,42,1.0562
IND_016938,2005,ET_D043,1,0,0,,0,41,1681,1,,,,,,,,,3,59,1.3766
IND_016939,2000,ET_D010,3,1,0,-3,1,19,361,0,1,0,1,0,1,0,1,1,1,37,0.6535
IND_016940,2011,ET_D131,10,0,0,,1,25,625,0,1,0,0,1,1,0,0,1,6,50,0.6907
IND_016941,2016,ET_D064,2,0,0,,1,20,400,0,,0,0,0,0,0,1,1,6,56,1.1395
IND_016942,2011,ET_D120,8,0,0,,0,34,1156,0,,,,,,,,,5,57,0.4038
IND_016943,2016,ET_D109,6,0,0,,1,25,625,0,1,0,0,,1,1,0,1,4,21,1.5002
IND_016944,2019,ET_D101,5,0,0,,1,23,529,0,1,0,1,1,1,1,1,0,8,35,1.0726
IND_016945,2011,ET_D129,10,0,0,,1,37,1369,1,1,0,0,1,0,1,1,1,4,23,0.6548
IND_016946,2016,ET_D057,2,0,0,,0,36,1296,0,,,,,,,,,8,64,0.7569
IND_016947,2016,ET_D125,9,0,0,,1,15,225,0,,0,0,1,1,1,,1,6,36,0.7545
IND_016948,2000,ET_D010,3,1,0,-3,1,36,1296,0,1,0,1,0,0,1,0,0,5,35,0.5461
IND_016949,2000,ET_D009,2,1,0,-3,1,35,1225,0,,0,1,1,0,1,1,,6,47,0.9704
IND_016950,2011,ET_D061,2,0,0,,1,24,576,0,,0,0,1,1,0,1,0,3,38,0.6158
IND_016951,2000,ET_D085,4,0,0,,1,29,841,0,,0,0,1,1,1,1,0,5,31,0.7701
IND_016952,2016,ET_D115,7,0,0,,0,28,784,0,,,,,,,,,5,53,1.1207
IND_016953,2016,ET_D076,3,0,0,,0,15,225,1,,,,,,,,,4,40,1.0003
IND_016954,2011,ET_D015,1,1,0,-2,1,15,225,,,0,0,0,1,0,0,1,5,45,1.5973
IND_016955,2019,ET_D048,2,0,0,,1,21,441,0,,0,0,1,0,1,0,0,6,40,1.2878
IND_016956,2011,ET_D036,1,0,0,,0,38,1444,1,,,,,,,,,4,55,0.604
IND_016957,2000,ET_D103,5,0,0,,1,40,1600,0,,0,1,1,1,0,0,0,4,54,0.8442
IND_016958,2019,ET_D054,2,0,0,,0,28,784,0,,,,,,,,,3,52,0.782
IND_016959,2005,ET_D093,4,0,0,,1,29,841,0,0,0,1,0,1,0,0,1,6,60,0.7313
IND_016960,2019,ET_D137,12,0,0,,1,46,2116,0,,0,1,1,1,0,1,0,4,46,1.0474
IND_016961,2019,ET_D109,6,0,0,,1,20,400,1,,0,1,0,1,0,1,1,6,52,0.7126
IND_016962,2005,ET_D073,3,0,0,,1,21,441,0,1,0,0,,0,1,1,0,5,65,0.5925
IND_016963,2016,ET_D109,6,0,0,,0,19,361,0,,,,,,,,,5,40,1.2285
IND_016964,2005,ET_D093,4,0,0,,1,47,2209,0,,0,,1,1,1,0,1,2,56,1.1858
IND_016965,2000,ET_D040,1,0,0,,1,40,1600,0,1,0,1,,0,1,1,1,3,51,0.8601
IND_016966,2011,ET_D040,1,0,0,,1,32,1024,1,,0,0,1,1,,0,0,5,25,1.321
IND_016967,2019,ET_D067,2,0,0,,0,21,441,1,,,,,,,,,6,42,0.4115
IND_016968,2016,ET_D034,1,0,0,,1,15,225,0,,,1,0,1,0,0,0,7,27,1.0476
IND_016969,2019,ET_D040,1,0,0,,0,20,400,0,,,,,,,,,4,50,1.4287
IND_016970,2019,ET_D136,12,0,0,,1,31,961,1,,0,0,1,0,1,1,1,8,46,1.9056
IND_016971,2011,ET_D035,1,0,0,,0,35,1225,1,,,,,,,,,6,51,0.3795
IND_016972,2019,ET_D013,2,1,1,0,0,29,841,1,,,,,,,,,5,54,1.2495
IND_016973,2005,ET_D016,2,1,0,-3,1,31,961,0,,0,1,1,0,1,0,0,8,41,1.2333
IND_016974,2019,ET_D120,8,0,0,,1,38,1444,,,0,1,1,,1,0,0,4,21,1.3362
IND_016975,2016,ET_D016,2,1,0,-1,0,30,900,1,,,,,,,,,2,37,1.2227
IND_016976,2000,ET_D136,12,0,0,,1,20,400,0,,0,1,0,1,0,1,,5,39,1.0734
IND_016977,2011,ET_D064,2,0,0,,1,40,1600,0,,0,1,0,1,0,0,,6,36,0.7942
IND_016978,2016,ET_D076,3,0,0,,1,21,441,0,,0,0,1,0,0,1,0,2,39,0.7746
IND_016979,2016,ET_D013,2,1,0,-1,1,15,225,0,,0,1,0,1,1,1,1,4,55,1.2044
IND_016980,2019,ET_D050,2,0,0,,1,39,1521,1,,0,0,1,1,0,0,1,2,45,1.1134
IND_016981,2000,ET_D008,1,1,0,-3,1,25,625,1,,0,1,,1,0,0,1,7,43,0.8938
IND_016982,2005,ET_D088,4,0,0,,0,29,841,0,,,,,,,,,3,47,0.4278
IND_016983,2016,ET_D023,1,0,0,,0,25,625,1,,,,,,,,,7,41,0.6564
IND_016984,2019,ET_D007,1,1,1,1,1,26,676,0,1,1,1,,1,1,0,0,1,41,0.6684
IND_016985,2016,ET_D084,4,0,0,,0,22,484,1,,,,,,,,,3,56,0.6625
IND_016986,2005,ET_D091,4,0,0,,1,15,225,0,,0,1,0,1,0,,1,3,58,0.8125
IND_016987,2005,ET_D096,5,0,0,,1,28,784,0,1,,1,0,0,1,0,0,5,43,1.0914
IND_016988,2016,ET_D094,4,0,0,,0,31,961,1,,,,,,,,,6,34,1.0265
IND_016989,2000,ET_D052,2,0,0,,0,31,961,0,,,,,,,,,6,41,1.1301
IND_016990,2011,ET_D119,7,0,0,,0,28,784,0,,,,,,,,,2,49,1.0072
IND_016991,2011,ET_D017,7,1,0,-2,1,24,576,0,1,0,0,1,0,1,0,1,5,27,0.9783
IND_016992,2019,ET_D038,1,0,0,,0,20,400,0,,,,,,,,,4,41,0.8942
IND_016993,2019,ET_D066,2,0,0,,1,28,784,1,1,0,0,0,1,0,0,1,8,54,1.5056
IND_016994,2019,ET_D105,6,0,0,,1,17,289,0,,0,0,0,0,1,0,1,6,18,0.8136
IND_016995,2011,ET_D118,7,0,0,,1,32,1024,0,,0,1,0,0,1,1,1,7,49,1.0684
IND_016996,2016,ET_D135,11,0,0,,1,25,625,1,1,0,1,0,0,0,1,,4,42,1.02
IND_016997,2016,ET_D016,2,1,0,-1,0,42,1764,1,,,,,,,,,2,38,1.0896
IND_016998,2011,ET_D027,1,0,0,,1,37,1369,1,1,0,1,1,,0,0,0,5,26,0.8263
IND_016999,2019,ET_D044,2,0,0,,0,32,1024,0,,,,,,,,,5,32,0.6612
IND_017000,2019,ET_D060,2,0,0,,1,30,900,,0,0,1,0,1,,0,1,5,29,1.5954
IND_017001,2016,ET_D004,4,1,1,0,0,32,1024,1,,,,,,,,,4,49,0.8433
IND_017002,2019,ET_D028,1,0,0,,1,45,2025,0,,0,1,0,0,0,0,0,7,36,1.2109
IND_017003,2016,ET_D107,6,0,0,,0,30,900,0,,,,,,,,,4,40,1.5892
IND_017004,2005,ET_D126,9,0,0,,1,37,1369,0,,0,1,1,0,0,1,0,7,44,1.2345
IND_017005,2011,ET_D015,1,1,0,-2,0,20,400,1,,,,,,,,,1,55,0.7549
IND_017006,2016,ET_D029,1,0,0,,1,20,400,0,,0,1,0,0,1,0,0,7,54,0.71
IND_017007,2005,ET_D066,2,0,0,,0,35,1225,1,,,,,,,,,4,30,1.051
IND_017008,2016,ET_D057,2,0,0,,0,18,324,0,,,,,,,,,5,36,1.1089
IND_017009,2019,ET_D018,1,0,0,,1,27,729,0,,0,1,0,1,0,0,0,4,44,1.0413
IND_017010,2019,ET_D128,10,0,0,,1,36,1296,0,,0,1,1,1,1,0,0,6,39,0.6129
IND_017011,2016,ET_D004,4,1,1,0,1,32,1024,0,1,0,0,0,1,1,,1,2,43,1.2266
IND_017012,2019,ET_D013,2,1,1,0,1,22,484,1,,0,1,0,0,0,0,0,5,41,1.9941
IND_017013,2011,ET_D093,4,0,0,,0,26,676,0,,,,,,,,,6,41,1.4987
IND_017014,2005,ET_D094,4,0,0,,0,36,1296,1,,,,,,,,,5,57,1.9457
IND_017015,2019,ET_D125,9,0,0,,1,33,1089,1,1,0,,0,0,0,0,0,4,36,0.3348
IND_017016,2011,ET_D134,11,0,0,,1,15,225,,,0,1,0,1,1,0,1,6,43,0.776
IND_017017,2019,ET_D134,11,0,0,,0,33,1089,0,,,,,,,,,5,39,0.9563
IND_017018,2011,ET_D121,8,0,0,,1,26,676,1,,0,1,0,0,1,0,0,5,67,1.0297
IND_017019,2016,ET_D047,2,0,0,,1,17,289,1,1,0,1,1,0,0,0,0,3,58,0.3825
IND_017020,2011,ET_D127,9,0,0,,1,19,361,0,1,0,0,1,0,0,0,1,3,44,1.0453
IND_017021,2000,ET_D130,10,0,0,,1,44,1936,1,,0,1,0,0,1,,1,5,52,1.1933
IND_017022,2016,ET_D033,1,0,0,,1,33,1089,1,1,,1,0,1,0,0,1,5,50,1.2839
IND_017023,2019,ET_D054,2,0,0,,0,30,900,1,,,,,,,,,3,66,0.8155
IND_017024,2016,ET_D044,2,0,0,,1,19,361,0,1,0,1,0,1,0,0,0,4,47,1.0828
IND_017025,2011,ET_D040,1,0,0,,1,21,441,0,1,0,1,,1,1,0,0,6,57,0.7592
IND_017026,2016,ET_D112,7,0,0,,1,29,841,0,,0,0,1,0,1,0,0,1,40,0.8784
IND_017027,2011,ET_D024,1,0,0,,1,42,1764,0,,0,0,0,0,,,0,6,37,1.7584
IND_017028,2016,ET_D098,5,0,0,,1,27,729,0,,0,1,,0,0,1,1,7,51,1.3772
IND_017029,2019,ET_D122,8,0,0,,0,35,1225,0,,,,,,,,,4,31,0.9217
IND_017030,2011,ET_D101,5,0,0,,1,33,1089,0,,0,1,0,1,0,1,0,3,38,0.7505
IND_017031,2005,ET_D013,2,1,0,-3,1,22,484,0,,0,1,1,,0,0,0,5,50,1.149
IND_017032,2016,ET_D023,1,0,0,,1,20,400,0,1,0,1,0,0,1,0,1,6,30,0.7628
IND_017033,2019,ET_D026,1,0,0,,0,17,289,0,,,,,,,,,5,53,1.0184
IND_017034,2019,ET_D117,7,0,0,,1,29,841,0,,0,0,1,0,1,1,1,6,23,0.6976
IND_017035,2016,ET_D035,1,0,0,,1,35,1225,1,,0,1,1,0,0,0,1,6,32,1.6865
IND_017036,2019,ET_D114,7,0,0,,0,23,529,1,,,,,,,,,4,49,0.9166
IND_017037,2019,ET_D009,2,1,1,1,1,27,729,0,1,0,0,0,0,0,0,0,4,42,0.9246
IND_017038,2011,ET_D121,8,0,0,,1,39,1521,0,,0,1,0,0,1,0,0,5,39,1.1408
IND_017039,2011,ET_D015,1,1,0,-2,1,40,1600,1,,0,1,0,,0,1,0,4,42,0.9598
IND_017040,2016,ET_D091,4,0,0,,1,33,1089,1,1,0,0,1,1,0,0,1,3,62,1.1368
IND_017041,2019,ET_D133,11,0,0,,1,35,1225,0,1,0,1,1,1,0,1,0,7,45,0.6108
IND_017042,2016,ET_D016,2,1,0,-1,1,32,1024,1,,0,0,0,0,0,0,0,4,47,0.93
IND_017043,2000,ET_D041,1,0,0,,1,38,1444,1,,0,1,0,0,1,,0,2,32,0.8923
IND_017044,2016,ET_D095,4,0,0,,0,31,961,0,,,,,,,,,6,55,1.2648
IND_017045,2016,ET_D058,2,0,0,,1,30,900,0,1,,1,1,1,0,0,1,3,63,0.629
IND_017046,2016,ET_D026,1,0,0,,1,18,324,0,1,0,1,1,0,0,0,1,3,43,1.2629
IND_017047,2016,ET_D137,12,0,0,,1,46,2116,0,1,0,,1,1,0,0,0,4,61,1.0896
IND_017048,2019,ET_D041,1,0,0,,1,24,576,0,0,0,1,0,0,1,0,0,5,36,1.1888
IND_017049,2000,ET_D122,8,0,0,,0,15,225,1,,,,,,,,,7,41,1.0871
IND_017050,2005,ET_D047,2,0,0,,0,22,484,1,,,,,,,,,4,27,1.3732
IND_017051,2005,ET_D081,3,0,0,,1,37,1369,0,0,0,1,1,1,,0,0,2,35,1.2672
IND_017052,2016,ET_D036,1,0,0,,1,43,1849,1,1,0,1,1,1,,0,0,6,31,0.5669
IND_017053,2011,ET_D067,2,0,0,,1,26,676,0,,0,0,1,1,0,0,0,7,68,1.6042
IND_017054,2016,ET_D116,7,0,0,,1,35,1225,0,,0,1,1,0,1,0,1,2,49,0.9489
IND_017055,2019,ET_D028,1,0,0,,1,42,1764,0,,0,1,1,1,0,0,1,3,28,2.747
IND_017056,2011,ET_D030,1,0,0,,0,28,784,0,,,,,,,,,7,59,1.0389
IND_017057,2016,ET_D128,10,0,0,,1,36,1296,1,1,1,0,0,1,1,1,1,4,32,0.7033
IND_017058,2016,ET_D009,2,1,1,0,0,31,961,1,,,,,,,,,5,43,0.8453
IND_017059,2011,ET_D030,1,0,0,,1,32,1024,0,,0,1,0,1,1,0,1,4,48,0.9755
IND_017060,2019,ET_D017,7,1,1,0,0,33,1089,1,,,,,,,,,5,38,1.1464
IND_017061,2000,ET_D093,4,0,0,,1,38,1444,0,,0,1,0,0,1,0,0,6,53,0.4704
IND_017062,2011,ET_D056,2,0,0,,0,21,441,1,,,,,,,,,3,48,1.6962
IND_017063,2011,ET_D128,10,0,0,,0,23,529,1,,,,,,,,,3,48,0.9331
IND_017064,2016,ET_D131,10,0,0,,0,34,1156,1,,,,,,,,,6,39,1.0072
IND_017065,2005,ET_D085,4,0,0,,0,30,900,1,,,,,,,,,7,62,0.9951
IND_017066,2011,ET_D001,1,1,1,0,0,37,1369,0,,,,,,,,,3,37,0.713
IND_017067,2000,ET_D055,2,0,0,,1,15,225,,,0,0,0,1,0,0,1,6,50,0.8769
